timestamp,Active_Power,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation
2018/3/10 18:45,0,5.718205293,4.161895593
2018/3/10 19:00,0,3.468676805,1.956554095
2018/3/10 19:15,0,2.530095895,1.013077299
2018/3/10 19:30,0,2.206101656,0.734260956
2018/3/10 19:45,0,2.14613986,0.685314278
2018/3/10 20:00,0,2.075970888,0.621687114
2018/3/10 20:15,0,2.097312132,0.631821533
2018/3/10 20:30,0,2.302677075,0.747622291
2018/3/10 20:45,0,2.410475572,0.854340752
2018/3/10 21:00,0,2.286535025,0.783301791
2018/3/10 21:15,0,2.119066874,0.635059476
2018/3/10 21:30,0,2.055324396,0.60110573
2018/3/10 21:45,0,2.059714238,0.627234976
2018/3/10 22:00,0,2.122758786,0.652464012
2018/3/10 22:15,0,2.262860536,0.726284742
2018/3/10 22:30,0,2.389113824,0.904432138
2018/3/10 22:45,0,2.280953487,0.7490592
2018/3/10 23:00,0,2.40447863,0.920890748
2018/3/10 23:15,0,2.408048789,0.916142364
2018/3/10 23:30,0,2.159863392,0.683157643
2018/3/10 23:45,0,2.159371217,0.681254903
2018/3/11 0:00,0,2.253352563,0.747410019
2018/3/11 0:15,0,2.23051238,0.736686369
2018/3/11 0:30,0,2.207504431,0.717754483
2018/3/11 0:45,0,2.325487296,0.830292205
2018/3/11 1:00,0,2.304236174,0.782720447
2018/3/11 1:15,0,2.135388851,0.687846005
2018/3/11 1:30,0,2.228298903,0.769824982
2018/3/11 1:45,0,2.418967009,0.906190336
2018/3/11 2:00,0,2.440392653,0.937511504
2018/3/11 2:15,0,2.44641161,0.935092549
2018/3/11 2:30,0,2.559247653,1.070209185
2018/3/11 2:45,0,2.486065865,0.985914588
2018/3/11 3:00,0,2.414634387,0.858472784
2018/3/11 3:15,0,2.46601367,0.919814964
2018/3/11 3:30,0,2.72518158,1.29634424
2018/3/11 3:45,0,2.628757874,1.119363785
2018/3/11 4:00,0,2.408933719,0.867497106
2018/3/11 4:15,0,2.558991035,1.015061696
2018/3/11 4:30,0,2.899451653,1.427781383
2018/3/11 4:45,0,2.83457303,1.323064168
2018/3/11 5:00,0,2.794304212,1.31666704
2018/3/11 5:15,0,2.476990143,1.017055313
2018/3/11 5:30,0,2.287966967,0.786191066
2018/3/11 5:45,0,2.022459428,0.581752956
2018/3/11 6:00,0,2.118812561,0.606495758
2018/3/11 6:15,0,2.135396798,0.710731904
2018/3/11 6:30,0,3.748092651,2.206396063
2018/3/11 6:45,0.021644442,13.02111149,10.66263962
2018/3/11 7:00,0.130799999,39.35396639,29.75336711
2018/3/11 7:15,0.388866673,62.72912852,54.49278259
2018/3/11 7:30,1.031155606,144.9675954,104.0531006
2018/3/11 7:45,1.171066642,223.2169901,105.480868
2018/3/11 8:00,1.344000022,262.7329509,82.68386332
2018/3/11 8:15,1.482377847,271.4223226,150.8099975
2018/3/11 8:30,1.144399961,222.9279989,203.7514343
2018/3/11 8:45,1.32313335,256.9044139,237.8919678
2018/3/11 9:00,1.646355549,316.9645182,281.171051
2018/3/11 9:15,1.530444622,288.457723,279.3822937
2018/3/11 9:30,1.645533244,298.3170878,291.5791524
2018/3/11 9:45,2.101155599,373.2663473,368.0503031
2018/3/11 10:00,2.851111015,518.8488464,461.4167887
2018/3/11 10:15,2.83688879,537.1302592,459.3980103
2018/3/11 10:30,3.139111122,548.1450805,457.7966715
2018/3/11 10:45,3.854466518,727.3190918,516.7958171
2018/3/11 11:00,3.326177915,648.9568481,562.5709432
2018/3/11 11:15,4.175911109,787.3702392,530.4422607
2018/3/11 11:30,3.343622287,559.2281494,384.073171
2018/3/11 11:45,5.429910977,1038.32784,215.323115
2018/3/11 12:00,5.232577483,1050.487997,146.9342906
2018/3/11 12:15,4.422155619,965.7558998,294.2514852
2018/3/11 12:30,4.449800253,976.4394124,280.9114125
2018/3/11 12:45,2.069599946,405.2560323,297.0708821
2018/3/11 13:00,4.754377603,972.9898274,304.1001943
2018/3/11 13:15,2.834489067,563.1829376,239.1560008
2018/3/11 13:30,2.90106674,526.386261,253.4590963
2018/3/11 13:45,2.632800062,498.5718791,242.0993245
2018/3/11 14:00,2.771266619,616.8458252,235.1097666
2018/3/11 14:15,2.589222272,529.6135559,227.1330261
2018/3/11 14:30,2.752355615,524.622172,209.0368347
2018/3/11 14:45,3.71242245,716.3904419,195.5208639
2018/3/11 15:00,2.884333492,572.091095,135.6747564
2018/3/11 15:15,2.072311083,310.1434936,180.3361766
2018/3/11 15:30,4.178933144,743.3052572,103.1072591
2018/3/11 15:45,3.156400005,656.566508,181.2944845
2018/3/11 16:00,2.974511107,501.6578471,129.7516276
2018/3/11 16:15,2.247888803,396.2395121,135.3656464
2018/3/11 16:30,2.807688952,496.8264669,105.8074264
2018/3/11 16:45,1.502866805,289.3509878,100.0588455
2018/3/11 17:00,1.632266621,272.5949198,65.20467504
2018/3/11 17:15,1.888688882,307.7531433,86.18241627
2018/3/11 17:30,1.48906668,300.6484171,61.48911285
2018/3/11 17:45,0.439422205,119.9513016,42.96745809
2018/3/11 18:00,0.416688914,100.7141698,40.42175547
2018/3/11 18:15,0.323666657,88.99958801,28.33450254
2018/3/11 18:30,0.098688894,35.22742271,25.23349063
2018/3/11 18:45,0.013199999,14.08855311,12.32036559
2018/3/11 19:00,-0.000266667,5.766272863,4.275746425
2018/3/11 19:15,0,3.386887948,1.914999684
2018/3/11 19:30,0,3.327574015,1.892451008
2018/3/11 19:45,0,2.920796156,1.466444294
2018/3/11 20:00,0,3.068844716,1.580169241
2018/3/11 20:15,0,2.670922438,1.195592006
2018/3/11 20:30,0,2.935887416,1.509072025
2018/3/11 20:45,0,2.934468905,1.487209439
2018/3/11 21:00,0,3.288652261,1.791171114
2018/3/11 21:15,0,4.056524277,2.553988139
2018/3/11 21:30,0,4.106683254,2.593105078
2018/3/11 21:45,0,4.12927715,2.618751208
2018/3/11 22:00,0,3.799280484,2.190702677
2018/3/11 22:15,0,3.371927817,1.832330903
2018/3/11 22:30,0,3.303664923,1.757161578
2018/3/11 22:45,0,2.986385822,1.486512462
2018/3/11 23:00,0,2.881310383,1.261719028
2018/3/11 23:15,0,3.036346912,1.477840344
2018/3/11 23:30,0,2.491793315,0.971995791
2018/3/11 23:45,0,3.010079701,1.444748799
2018/3/12 0:00,0,2.681643089,1.129660527
2018/3/12 0:15,0,2.896284898,1.350901246
2018/3/12 0:30,0,2.444696585,0.825183292
2018/3/12 0:45,0,2.180799246,0.660799404
2018/3/12 1:00,0,2.997004986,1.403815945
2018/3/12 1:15,0,2.971606731,1.350607594
2018/3/12 1:30,0,2.604677916,1.064544439
2018/3/12 1:45,0,2.645411571,1.107931892
2018/3/12 2:00,0,2.82702891,1.238075813
2018/3/12 2:15,0,2.732594331,1.152967334
2018/3/12 2:30,0,2.692665259,1.110618671
2018/3/12 2:45,0,2.754851341,1.158566316
2018/3/12 3:00,0,2.907611052,1.364402374
2018/3/12 3:15,0,2.385034363,0.809104482
2018/3/12 3:30,0,2.398772359,0.934494247
2018/3/12 3:45,0,2.492869298,0.914427121
2018/3/12 4:00,0,2.643513044,1.09094123
2018/3/12 4:15,0,2.479321877,0.949557563
2018/3/12 4:30,0,2.719558477,1.165301621
2018/3/12 4:45,0,2.19723467,0.719563653
2018/3/12 5:00,0,2.473483881,0.930676977
2018/3/12 5:15,0,2.487379233,0.920264721
2018/3/12 5:30,0,2.479682843,0.907739798
2018/3/12 5:45,0,2.60976553,1.002251387
2018/3/12 6:00,0,2.82888039,1.201673587
2018/3/12 6:15,0,2.576407512,1.061278065
2018/3/12 6:30,0,4.342958689,2.713926712
2018/3/12 6:45,0.022755552,14.84276994,9.433059692
2018/3/12 7:00,0.070088887,40.58296839,13.80903498
2018/3/12 7:15,0.289377754,30.99514008,20.1326491
2018/3/12 7:30,0.73179998,43.98166402,23.16459529
2018/3/12 7:45,1.150577704,192.3738505,25.3783226
2018/3/12 8:00,1.593311111,316.1604513,30.17619006
2018/3/12 8:15,2.009733359,391.3086039,34.07347361
2018/3/12 8:30,2.38482213,459.8239136,36.73551687
2018/3/12 8:45,2.711844603,524.3416951,43.19736989
2018/3/12 9:00,3.015111129,567.295634,48.37445577
2018/3/12 9:15,3.321866592,620.2609253,56.6383222
2018/3/12 9:30,3.598466635,680.7726237,64.79526138
2018/3/12 9:45,3.853466749,731.3819987,64.18801371
2018/3/12 10:00,4.114266555,782.2525635,64.86360168
2018/3/12 10:15,4.333666483,832.5018921,64.55621592
2018/3/12 10:30,4.506533305,873.3737589,66.0800705
2018/3/12 10:45,4.668844223,914.15979,69.50232188
2018/3/12 11:00,4.819777966,954.0164999,69.0726064
2018/3/12 11:15,4.901266416,980.272522,69.07329559
2018/3/12 11:30,4.998555501,1002.699341,72.7881368
2018/3/12 11:45,5.073710601,1027.041484,76.52245585
2018/3/12 12:00,5.156621615,1037.572958,76.9810435
2018/3/12 12:15,5.196711063,1069.686768,83.03994497
2018/3/12 12:30,5.200555642,1081.020752,82.81000264
2018/3/12 12:45,5.1945556,1078.940511,86.39166514
2018/3/12 13:00,5.202889125,1070.42631,88.57436371
2018/3/12 13:15,5.146489302,1059.893433,85.83383688
2018/3/12 13:30,5.114977518,1031.856811,85.04403432
2018/3/12 13:45,5.025177797,1018.814982,83.3712794
2018/3/12 14:00,4.948133469,995.3742268,79.36464691
2018/3/12 14:15,4.822111289,960.7786255,71.97007752
2018/3/12 14:30,4.720800082,929.3815308,69.82701365
2018/3/12 14:45,4.55315574,890.093221,68.02397665
2018/3/12 15:00,4.367888927,843.8515625,66.36209107
2018/3/12 15:15,4.178222179,794.3454793,65.95304871
2018/3/12 15:30,3.965910991,754.1421916,70.19262187
2018/3/12 15:45,3.739333232,711.3723958,68.06704712
2018/3/12 16:00,3.480377833,659.7948608,66.30864716
2018/3/12 16:15,3.196533362,601.2960612,59.95364125
2018/3/12 16:30,2.894555569,542.318746,53.36434301
2018/3/12 16:45,2.549622218,477.5225627,48.92781067
2018/3/12 17:00,2.201444467,421.2848511,46.5925916
2018/3/12 17:15,1.817711234,356.2807515,41.06095505
2018/3/12 17:30,1.41900003,288.4218241,38.88957977
2018/3/12 17:45,1.014199992,218.5461223,34.86744944
2018/3/12 18:00,0.629488905,151.1252492,31.18729973
2018/3/12 18:15,0.308155557,93.27722677,26.67637507
2018/3/12 18:30,0.098911118,32.15899658,22.74273682
2018/3/12 18:45,0.016244442,14.27633985,12.51062457
2018/3/12 19:00,-0.000955556,6.285996119,4.793198427
2018/3/12 19:15,0,3.756005208,2.329410553
2018/3/12 19:30,0,3.264927943,1.845228394
2018/3/12 19:45,0,4.25365607,2.776289065
2018/3/12 20:00,0,4.919442018,3.371654908
2018/3/12 20:15,0,4.299908797,2.792400201
2018/3/12 20:30,0,4.25039657,2.741773844
2018/3/12 20:45,0,4.231119315,2.685971816
2018/3/12 21:00,0,3.93420283,2.48784709
2018/3/12 21:15,0,3.586838166,2.056594888
2018/3/12 21:30,0,3.048628569,1.553204218
2018/3/12 21:45,0,3.038310528,1.503039042
2018/3/12 22:00,0,2.646304448,1.156719804
2018/3/12 22:15,0,2.85526816,1.266102354
2018/3/12 22:30,0,2.612736941,1.052089512
2018/3/12 22:45,0,3.089766661,1.535386523
2018/3/12 23:00,0,2.683559497,1.161124388
2018/3/12 23:15,0,2.537912766,0.962918738
2018/3/12 23:30,0,3.144038518,1.612085581
2018/3/12 23:45,0,2.917835156,1.390646438
2018/3/13 0:00,0,2.923775752,1.366188307
2018/3/13 0:15,0,2.464491924,0.989094794
2018/3/13 0:30,0,1.969401002,0.736436645
2018/3/13 0:45,0,2.747420788,1.133468668
2018/3/13 1:00,0,2.937644641,1.3691202
2018/3/13 1:15,0,3.292830626,1.66061902
2018/3/13 1:30,0,3.239579996,1.675417622
2018/3/13 1:45,0,2.938800732,1.380489667
2018/3/13 2:00,0,2.803504706,1.240092953
2018/3/13 2:15,0,2.958937804,1.367901365
2018/3/13 2:30,0,2.527897914,0.944770237
2018/3/13 2:45,0,2.830644131,1.276214997
2018/3/13 3:00,0,2.453118404,0.861288667
2018/3/13 3:15,0,2.684940736,1.105046332
2018/3/13 3:30,0,2.804115693,1.188729842
2018/3/13 3:45,0,2.476525466,0.867350122
2018/3/13 4:00,0,2.645753463,1.069161415
2018/3/13 4:15,0,2.63103056,1.109722495
2018/3/13 4:30,0,2.551497539,0.997003277
2018/3/13 4:45,0,2.516641776,0.920253138
2018/3/13 5:00,0,2.507339398,0.928025762
2018/3/13 5:15,0,2.42349418,0.857361913
2018/3/13 5:30,0,2.909208774,1.29110686
2018/3/13 5:45,0,2.605057478,1.018066506
2018/3/13 6:00,0,2.58569924,0.959007025
2018/3/13 6:15,0,2.751784086,1.156479776
2018/3/13 6:30,0,4.642662287,2.858767986
2018/3/13 6:45,0.02654444,13.45973269,9.743580024
2018/3/13 7:00,0.092155546,34.12247976,16.41601435
2018/3/13 7:15,0.306388895,40.52743785,23.04792976
2018/3/13 7:30,0.725355586,55.46744919,26.43865585
2018/3/13 7:45,1.150477807,202.5515645,25.25354894
2018/3/13 8:00,1.569422205,289.2438863,33.13394419
2018/3/13 8:15,1.962144454,366.8659058,42.97446188
2018/3/13 8:30,2.332066615,452.599996,52.74082184
2018/3/13 8:45,2.696144501,515.5400391,58.18296941
2018/3/13 9:00,3.031688849,567.3654988,63.33953857
2018/3/13 9:15,3.341322422,616.063619,70.75652822
2018/3/13 9:30,3.63316679,674.5478109,77.14969635
2018/3/13 9:45,3.880477905,725.6492309,77.48114522
2018/3/13 10:00,4.095033646,772.7082926,77.59871928
2018/3/13 10:15,4.307722251,823.4839274,80.29487101
2018/3/13 10:30,4.48639981,865.4328003,84.64317322
2018/3/13 10:45,4.628410975,899.0182902,87.6056188
2018/3/13 11:00,4.754366875,940.6729736,85.6377182
2018/3/13 11:15,4.863599936,972.2784627,86.2430954
2018/3/13 11:30,4.972855568,983.9932047,89.61622619
2018/3/13 11:45,5.01915582,1023.6993,86.97992452
2018/3/13 12:00,5.075066567,1040.926269,89.33073425
2018/3/13 12:15,5.132600307,1064.129761,94.28455861
2018/3/13 12:30,5.138988654,1075.041707,96.4874115
2018/3/13 12:45,5.122077783,1079.385986,101.5801137
2018/3/13 13:00,5.150655429,1075.070272,98.79934439
2018/3/13 13:15,5.106978257,1068.606811,96.94186147
2018/3/13 13:30,5.070744514,1048.274088,95.51635742
2018/3/13 13:45,4.996955394,1031.410746,94.71192932
2018/3/13 14:00,4.878277938,1004.213989,88.36791992
2018/3/13 14:15,4.811166445,977.128011,82.7398351
2018/3/13 14:30,4.669055303,931.2694295,78.55780538
2018/3/13 14:45,4.520499706,895.950236,78.24668884
2018/3/13 15:00,4.372588952,852.9623006,76.76387024
2018/3/13 15:15,4.17425553,797.8863526,76.51888275
2018/3/13 15:30,3.935255607,747.7240397,77.95829265
2018/3/13 15:45,3.722500086,712.0395508,77.28882599
2018/3/13 16:00,3.465477705,657.2989502,71.55237579
2018/3/13 16:15,3.166199923,598.1311035,66.87748718
2018/3/13 16:30,2.850288868,535.1630859,59.75868988
2018/3/13 16:45,2.510644436,473.2710572,54.36474355
2018/3/13 17:00,2.158166647,413.2528382,51.88008118
2018/3/13 17:15,1.778166612,348.7812093,47.20897675
2018/3/13 17:30,1.38268888,282.0506185,44.90012614
2018/3/13 17:45,0.980033358,210.5808309,40.00692368
2018/3/13 18:00,0.604455541,143.0121231,34.69373195
2018/3/13 18:15,0.296111107,88.01377615,30.57305145
2018/3/13 18:30,0.098999997,31.84851519,25.10923703
2018/3/13 18:45,0.01753333,14.86984888,12.90067514
2018/3/13 19:00,-0.000955555,5.42421341,4.043892622
2018/3/13 19:15,0,3.895599445,2.51423653
2018/3/13 19:30,0,3.260896603,1.828635374
2018/3/13 19:45,0,3.085151514,1.697203755
2018/3/13 20:00,0,2.973195314,1.542181412
2018/3/13 20:15,0,3.511990944,2.030302366
2018/3/13 20:30,0,3.397046804,1.956749201
2018/3/13 20:45,0,4.124764283,2.578110139
2018/3/13 21:00,0,4.019910494,2.490341822
2018/3/13 21:15,0,4.20916144,2.657417536
2018/3/13 21:30,0,4.10926787,2.584541162
2018/3/13 21:45,0,3.990393638,2.459922314
2018/3/13 22:00,0,3.429653645,1.799603303
2018/3/13 22:15,0,3.049183289,1.464920282
2018/3/13 22:30,0,2.754867156,1.249040604
2018/3/13 22:45,0,2.650989373,1.117874165
2018/3/13 23:00,0,2.547226191,1.010665317
2018/3/13 23:15,0,2.384744565,0.966863046
2018/3/13 23:30,0,2.214800358,0.722873032
2018/3/13 23:45,0,2.086224238,0.675474505
2018/3/14 0:00,0,2.727585951,1.250432292
2018/3/14 0:15,0,2.747400363,1.213917216
2018/3/14 0:30,0,3.177781343,1.599899332
2018/3/14 0:45,0,3.485861699,1.879372915
2018/3/14 1:00,0,3.005301952,1.466794054
2018/3/14 1:15,0,2.720064958,1.170354009
2018/3/14 1:30,0,2.735404968,1.227973461
2018/3/14 1:45,0,2.890907526,1.318977893
2018/3/14 2:00,0,2.971294006,1.376432657
2018/3/14 2:15,0,2.618567546,1.038069923
2018/3/14 2:30,0,2.182346702,0.69400986
2018/3/14 2:45,0,2.048268795,0.602378925
2018/3/14 3:00,0,3.118263006,1.519450148
2018/3/14 3:15,0,2.625510057,1.070857505
2018/3/14 3:30,0,2.205288807,0.630820314
2018/3/14 3:45,0,2.507099628,0.885722955
2018/3/14 4:00,0,2.268425862,0.743096491
2018/3/14 4:15,0,2.766067187,1.187544704
2018/3/14 4:30,0,2.456605355,0.841265073
2018/3/14 4:45,0,2.950529258,1.322182934
2018/3/14 5:00,0,2.931162993,1.341266314
2018/3/14 5:15,0,2.998609304,1.411713997
2018/3/14 5:30,0,2.777904351,1.199913502
2018/3/14 5:45,0,2.94752876,1.353859623
2018/3/14 6:00,0,2.47524786,0.832543512
2018/3/14 6:15,0,2.664430539,1.059602618
2018/3/14 6:30,0,4.663209597,2.910458485
2018/3/14 6:45,0.028977771,13.86366336,10.6131374
2018/3/14 7:00,0.101455569,29.06771787,18.99863625
2018/3/14 7:15,0.325855543,38.95030594,24.96726163
2018/3/14 7:30,0.714344462,55.06612778,29.18856494
2018/3/14 7:45,1.123355528,188.4594218,28.52378718
2018/3/14 8:00,1.53177774,282.3299255,35.4164149
2018/3/14 8:15,1.923166633,361.2351786,43.8147672
2018/3/14 8:30,2.301622232,446.9309286,53.76737849
2018/3/14 8:45,2.661511183,509.7612101,60.88512675
2018/3/14 9:00,3.008088907,569.9700317,67.91377767
2018/3/14 9:15,3.314777851,616.8992716,74.8271815
2018/3/14 9:30,3.613255342,673.1919963,80.35437266
2018/3/14 9:45,3.8521777,721.3810221,78.15709686
2018/3/14 10:00,4.057511012,771.8524577,78.723231
2018/3/14 10:15,4.265411218,818.6399943,79.66784922
2018/3/14 10:30,4.447544416,862.8848877,86.94059499
2018/3/14 10:45,4.588377635,895.8765055,87.18005625
2018/3/14 11:00,4.693833033,940.8331909,79.32197062
2018/3/14 11:15,4.810266654,977.5085042,83.03343964
2018/3/14 11:30,4.872766812,1000.70048,80.68638102
2018/3/14 11:45,4.932955265,1027.065552,84.70991008
2018/3/14 12:00,4.986510912,1041.448527,86.05565135
2018/3/14 12:15,5.059866428,1063.458211,89.7237854
2018/3/14 12:30,5.054555734,1077.903849,94.22480265
2018/3/14 12:45,5.072144667,1082.270019,97.31182099
2018/3/14 13:00,5.094422181,1081.539307,97.85238393
2018/3/14 13:15,5.034433206,1070.512532,95.86712392
2018/3/14 13:30,4.997122288,1051.090943,91.66483815
2018/3/14 13:45,4.971788565,1026.150981,89.13397725
2018/3/14 14:00,4.847799937,1003.425598,84.26465861
2018/3/14 14:15,4.79597791,972.4996338,78.86736806
2018/3/14 14:30,4.652366956,932.0933634,73.02695974
2018/3/14 14:45,4.492388725,893.0228679,73.78680929
2018/3/14 15:00,4.348533313,852.5242513,73.8039093
2018/3/14 15:15,4.164711158,800.6847534,70.90364075
2018/3/14 15:30,3.97663331,746.6339518,72.13103739
2018/3/14 15:45,3.738111099,712.5598551,69.09366099
2018/3/14 16:00,3.468455633,660.8114421,68.15032959
2018/3/14 16:15,,601.7246094,63.30297216
2018/3/14 16:30,,540.9947917,58.14430237
2018/3/14 16:45,2.541355451,476.4884644,50.31563568
2018/3/14 17:00,2.185600042,418.1144613,48.20931498
2018/3/14 17:15,1.805966616,352.56191,43.05357106
2018/3/14 17:30,1.404144446,283.6033529,38.99190521
2018/3/14 17:45,1.001755555,213.2514648,34.85857646
2018/3/14 18:00,0.614355584,146.949028,32.27078501
2018/3/14 18:15,0.296788901,89.22589619,27.39206123
2018/3/14 18:30,0.093200003,30.81027158,23.50623385
2018/3/14 18:45,0.012544443,14.89238135,13.19648234
2018/3/14 19:00,-0.0008,7.248527527,5.701780637
2018/3/14 19:15,0,5.657839457,4.045226812
2018/3/14 19:30,0,5.117958228,3.504648447
2018/3/14 19:45,0,4.691456318,3.118739049
2018/3/14 20:00,0,3.684734106,2.175641457
2018/3/14 20:15,0,3.818040212,2.270765305
2018/3/14 20:30,0,4.095103502,2.553604285
2018/3/14 20:45,0,3.394150893,1.892929594
2018/3/14 21:00,0,3.674341917,2.060986678
2018/3/14 21:15,0,3.124219815,1.608848492
2018/3/14 21:30,0,2.767766476,1.178701321
2018/3/14 21:45,0,2.963966449,1.411122719
2018/3/14 22:00,0,2.822290579,1.284091393
2018/3/14 22:15,0,2.520461877,0.970464746
2018/3/14 22:30,0,2.788466851,1.299428821
2018/3/14 22:45,0,2.688887835,1.13495938
2018/3/14 23:00,0,2.800811847,1.230305473
2018/3/14 23:15,0,2.62642765,1.051504036
2018/3/14 23:30,0,2.953065077,1.386769056
2018/3/14 23:45,0,2.917285998,1.355288307
2018/3/15 0:00,0,2.993018389,1.380755504
2018/3/15 0:15,0,2.846221685,1.288426638
2018/3/15 0:30,0,2.885869582,1.305101633
2018/3/15 0:45,0,2.830846866,1.208187858
2018/3/15 1:00,0,2.985804955,1.344530066
2018/3/15 1:15,0,2.801461856,1.174915512
2018/3/15 1:30,0,2.73610576,1.170364499
2018/3/15 1:45,0,2.861331065,1.241832256
2018/3/15 2:00,0,2.943150838,1.348296563
2018/3/15 2:15,0,2.984064818,1.333573103
2018/3/15 2:30,0,2.82996734,1.235392769
2018/3/15 2:45,0,2.818311135,1.218234042
2018/3/15 3:00,0,3.078054428,1.46378843
2018/3/15 3:15,0,2.740975618,1.114044785
2018/3/15 3:30,0,2.916096528,1.287897547
2018/3/15 3:45,0,2.665082137,1.017644565
2018/3/15 4:00,0,2.480110407,0.940189719
2018/3/15 4:15,0,2.645888726,1.025264223
2018/3/15 4:30,0,2.786550522,1.162401855
2018/3/15 4:45,0,2.127524217,0.602752447
2018/3/15 5:00,0,2.284609516,0.789341181
2018/3/15 5:15,0,3.346856038,1.58531483
2018/3/15 5:30,0,2.492348432,0.905098836
2018/3/15 5:45,0,2.759801309,1.096763849
2018/3/15 6:00,0,2.643118064,0.991707941
2018/3/15 6:15,0,3.440035899,1.742887537
2018/3/15 6:30,0,4.973390261,3.258076032
2018/3/15 6:45,0.019566663,14.95854632,7.931201458
2018/3/15 7:00,0.06805555,34.82105001,13.05701129
2018/3/15 7:15,0.347033342,29.88538297,19.10528056
2018/3/15 7:30,0.794733346,36.7213459,20.40540441
2018/3/15 7:45,1.24756666,166.7681325,17.42433389
2018/3/15 8:00,1.692655603,314.8349711,21.68003146
2018/3/15 8:15,2.088222106,402.7242432,30.89537557
2018/3/15 8:30,2.461411158,493.03184,37.87699508
2018/3/15 8:45,2.816933632,559.0760091,43.23940404
2018/3/15 9:00,3.145899773,621.2694295,50.13684718
2018/3/15 9:15,3.451255798,669.0960897,58.36223984
2018/3/15 9:30,3.732621988,719.0947876,61.58605957
2018/3/15 9:45,3.988077958,769.5420125,58.87664795
2018/3/15 10:00,4.21020031,820.0768839,60.93669764
2018/3/15 10:15,4.391133149,865.6983642,62.27314504
2018/3/15 10:30,4.565333525,911.5587769,64.10227076
2018/3/15 10:45,4.713266373,946.7394613,68.99919891
2018/3/15 11:00,4.864088694,995.5337524,64.78344218
2018/3/15 11:15,4.961488883,1027.458659,64.94400787
2018/3/15 11:30,4.997399807,1050.003174,64.22479757
2018/3/15 11:45,5.088966211,1077.014771,70.59186808
2018/3/15 12:00,5.14935557,1097.373657,72.30892436
2018/3/15 12:15,5.137478033,1107.851481,72.80475871
2018/3/15 12:30,5.140177727,1126.898316,81.88726298
2018/3/15 12:45,5.129911264,1130.003499,84.8260498
2018/3/15 13:00,5.111155351,1125.753336,86.68466187
2018/3/15 13:15,5.06243372,1110.843506,84.16177622
2018/3/15 13:30,5.054299831,1089.682821,82.27348836
2018/3/15 13:45,4.998444875,1067.955892,89.86728414
2018/3/15 14:00,4.893822034,1051.867513,96.26033783
2018/3/15 14:15,4.841822306,1036.217082,126.8261413
2018/3/15 14:30,4.681833109,1002.963359,138.6967977
2018/3/15 14:45,4.567977587,927.7239787,121.6785812
2018/3/15 15:00,4.44987758,907.6222941,88.60931142
2018/3/15 15:15,4.205389023,842.8274536,73.08235423
2018/3/15 15:30,4.018000205,784.6253052,70.42449188
2018/3/15 15:45,3.767399947,747.3777466,70.44272359
2018/3/15 16:00,3.548411051,696.0236003,68.81310018
2018/3/15 16:15,3.26895539,637.8788452,65.574042
2018/3/15 16:30,2.926733255,557.2045085,50.22683588
2018/3/15 16:45,2.584499995,497.3890584,49.99622981
2018/3/15 17:00,2.225600163,436.0005391,46.03175608
2018/3/15 17:15,1.840977748,366.9564005,40.52699916
2018/3/15 17:30,1.381244421,285.017568,38.02300644
2018/3/15 17:45,0.923633357,199.8881531,32.94798978
2018/3/15 18:00,0.33552221,91.16111246,29.4492143
2018/3/15 18:15,0.298599988,86.98168437,20.69073041
2018/3/15 18:30,0.08696666,30.41817284,21.58616702
2018/3/15 18:45,0.008699999,14.34376939,12.70384089
2018/3/15 19:00,-0.000844444,7.349826972,5.743015448
2018/3/15 19:15,0,5.396175861,3.708595912
2018/3/15 19:30,0,5.422143459,3.859277646
2018/3/15 19:45,0,5.511714776,3.868145942
2018/3/15 20:00,0,4.683819214,3.036544482
2018/3/15 20:15,0,3.607409477,2.082212528
2018/3/15 20:30,0,3.573312203,2.0024062
2018/3/15 20:45,0,2.899019003,1.383997301
2018/3/15 21:00,0,2.811241706,1.291468958
2018/3/15 21:15,0,3.232666095,1.682052175
2018/3/15 21:30,0,3.189153512,1.599361181
2018/3/15 21:45,0,3.238147974,1.675323884
2018/3/15 22:00,0,2.937796513,1.415785789
2018/3/15 22:15,0,2.805382967,1.261991859
2018/3/15 22:30,0,2.700784286,1.176828027
2018/3/15 22:45,0,2.881513754,1.304815889
2018/3/15 23:00,0,2.86544919,1.302524011
2018/3/15 23:15,0,3.207219998,1.607928236
2018/3/15 23:30,0,3.020708879,1.443033775
2018/3/15 23:45,0,2.920171261,1.334201535
2018/3/16 0:00,0,3.055766662,1.471972108
2018/3/16 0:15,0,3.067186197,1.450333396
2018/3/16 0:30,0,2.443772872,0.886828959
2018/3/16 0:45,0,2.298074325,0.723890046
2018/3/16 1:00,0,2.589462598,1.029714823
2018/3/16 1:15,0,3.127610843,1.475828648
2018/3/16 1:30,0,2.943666379,1.375811656
2018/3/16 1:45,0,2.213797093,0.785121143
2018/3/16 2:00,0,2.444977999,0.892878791
2018/3/16 2:15,0,2.739624182,1.208192845
2018/3/16 2:30,0,3.105335871,1.446034273
2018/3/16 2:45,0,2.841848612,1.179760595
2018/3/16 3:00,0,3.467800061,1.800242941
2018/3/16 3:15,0,3.063263893,1.422632575
2018/3/16 3:30,0,3.344433467,1.655868808
2018/3/16 3:45,0,2.176693916,0.617546002
2018/3/16 4:00,0,3.0237902,1.346605977
2018/3/16 4:15,0,2.560049931,0.981938203
